repo,issue_number,primary_gesture,tier,matched_raw,url,state
patrykandpatrick/vico,1425,none,none,,https://github.com/patrykandpatrick/vico/issues/1425,closed
patrykandpatrick/vico,1416,none,none,,https://github.com/patrykandpatrick/vico/issues/1416,closed
patrykandpatrick/vico,1426,scroll,simple,scroll,https://github.com/patrykandpatrick/vico/issues/1426,closed
patrykandpatrick/vico,1412,none,none,,https://github.com/patrykandpatrick/vico/issues/1412,closed
patrykandpatrick/vico,1320,none,none,,https://github.com/patrykandpatrick/vico/issues/1320,closed
patrykandpatrick/vico,1490,none,none,,https://github.com/patrykandpatrick/vico/issues/1490,closed
patrykandpatrick/vico,1383,none,none,,https://github.com/patrykandpatrick/vico/issues/1383,closed
patrykandpatrick/vico,1374,none,none,,https://github.com/patrykandpatrick/vico/issues/1374,closed
patrykandpatrick/vico,1462,none,none,,https://github.com/patrykandpatrick/vico/issues/1462,closed
patrykandpatrick/vico,1404,none,none,,https://github.com/patrykandpatrick/vico/issues/1404,closed
vivizzz007/vivi-music,628,none,none,,https://github.com/vivizzz007/vivi-music/issues/628,open
vivizzz007/vivi-music,771,none,none,,https://github.com/vivizzz007/vivi-music/issues/771,open
vivizzz007/vivi-music,769,none,none,,https://github.com/vivizzz007/vivi-music/issues/769,open
vivizzz007/vivi-music,611,none,none,,https://github.com/vivizzz007/vivi-music/issues/611,closed
vivizzz007/vivi-music,589,none,none,,https://github.com/vivizzz007/vivi-music/issues/589,closed
vivizzz007/vivi-music,765,none,none,,https://github.com/vivizzz007/vivi-music/issues/765,closed
vivizzz007/vivi-music,632,none,none,,https://github.com/vivizzz007/vivi-music/issues/632,open
vivizzz007/vivi-music,762,none,none,,https://github.com/vivizzz007/vivi-music/issues/762,open
vivizzz007/vivi-music,760,none,none,,https://github.com/vivizzz007/vivi-music/issues/760,closed
vivizzz007/vivi-music,759,none,none,,https://github.com/vivizzz007/vivi-music/issues/759,open
vivizzz007/vivi-music,752,none,none,,https://github.com/vivizzz007/vivi-music/issues/752,closed
vivizzz007/vivi-music,755,none,none,,https://github.com/vivizzz007/vivi-music/issues/755,closed
vivizzz007/vivi-music,754,none,none,,https://github.com/vivizzz007/vivi-music/issues/754,open
vivizzz007/vivi-music,753,none,none,,https://github.com/vivizzz007/vivi-music/issues/753,open
vivizzz007/vivi-music,750,none,none,,https://github.com/vivizzz007/vivi-music/issues/750,closed
dessalines/thumb-key,1908,none,none,,https://github.com/dessalines/thumb-key/issues/1908,closed
dessalines/thumb-key,1902,none,none,,https://github.com/dessalines/thumb-key/issues/1902,closed
dessalines/thumb-key,1898,swipe,simple,swipe,https://github.com/dessalines/thumb-key/issues/1898,open
dessalines/thumb-key,1866,none,none,,https://github.com/dessalines/thumb-key/issues/1866,closed
dessalines/thumb-key,1850,swipe,simple,swipe,https://github.com/dessalines/thumb-key/issues/1850,closed
dessalines/thumb-key,1849,swipe,simple,swipe,https://github.com/dessalines/thumb-key/issues/1849,closed
dessalines/thumb-key,1832,none,none,,https://github.com/dessalines/thumb-key/issues/1832,closed
dessalines/thumb-key,1065,none,none,,https://github.com/dessalines/thumb-key/issues/1065,closed
dessalines/thumb-key,1816,none,none,,https://github.com/dessalines/thumb-key/issues/1816,closed
dessalines/thumb-key,1814,long_press,simple,long_press,https://github.com/dessalines/thumb-key/issues/1814,closed
dessalines/thumb-key,1432,none,none,,https://github.com/dessalines/thumb-key/issues/1432,closed
dessalines/thumb-key,1804,none,none,,https://github.com/dessalines/thumb-key/issues/1804,closed
dessalines/thumb-key,1805,none,none,,https://github.com/dessalines/thumb-key/issues/1805,closed
dessalines/thumb-key,1775,none,none,,https://github.com/dessalines/thumb-key/issues/1775,open
dessalines/thumb-key,1789,none,none,,https://github.com/dessalines/thumb-key/issues/1789,open
meshtastic/Meshtastic-Android,5894,none,none,,https://github.com/meshtastic/Meshtastic-Android/issues/5894,closed
meshtastic/Meshtastic-Android,5798,none,none,,https://github.com/meshtastic/Meshtastic-Android/issues/5798,closed
meshtastic/Meshtastic-Android,5884,none,none,,https://github.com/meshtastic/Meshtastic-Android/issues/5884,closed
meshtastic/Meshtastic-Android,5592,none,none,,https://github.com/meshtastic/Meshtastic-Android/issues/5592,open
meshtastic/Meshtastic-Android,5872,none,none,,https://github.com/meshtastic/Meshtastic-Android/issues/5872,open
meshtastic/Meshtastic-Android,5874,orientation,simple,orientation,https://github.com/meshtastic/Meshtastic-Android/issues/5874,open
meshtastic/Meshtastic-Android,4262,none,none,,https://github.com/meshtastic/Meshtastic-Android/issues/4262,closed
meshtastic/Meshtastic-Android,5857,none,none,,https://github.com/meshtastic/Meshtastic-Android/issues/5857,closed
meshtastic/Meshtastic-Android,2714,scroll,simple,scroll,https://github.com/meshtastic/Meshtastic-Android/issues/2714,open
meshtastic/Meshtastic-Android,5842,none,none,,https://github.com/meshtastic/Meshtastic-Android/issues/5842,closed
meshtastic/Meshtastic-Android,3231,none,none,,https://github.com/meshtastic/Meshtastic-Android/issues/3231,closed
meshtastic/Meshtastic-Android,5777,swipe,simple,swipe,https://github.com/meshtastic/Meshtastic-Android/issues/5777,closed
meshtastic/Meshtastic-Android,3727,none,none,,https://github.com/meshtastic/Meshtastic-Android/issues/3727,open
meshtastic/Meshtastic-Android,5394,none,none,,https://github.com/meshtastic/Meshtastic-Android/issues/5394,closed
meshtastic/Meshtastic-Android,5784,none,none,,https://github.com/meshtastic/Meshtastic-Android/issues/5784,open
kurikomi-labs/komi-store,830,none,none,,https://github.com/kurikomi-labs/komi-store/issues/830,open
kurikomi-labs/komi-store,818,none,none,,https://github.com/kurikomi-labs/komi-store/issues/818,closed
kurikomi-labs/komi-store,822,none,none,,https://github.com/kurikomi-labs/komi-store/issues/822,open
kurikomi-labs/komi-store,809,none,none,,https://github.com/kurikomi-labs/komi-store/issues/809,open
kurikomi-labs/komi-store,823,none,none,,https://github.com/kurikomi-labs/komi-store/issues/823,open
kurikomi-labs/komi-store,804,none,none,,https://github.com/kurikomi-labs/komi-store/issues/804,closed
kurikomi-labs/komi-store,797,none,none,,https://github.com/kurikomi-labs/komi-store/issues/797,open
kurikomi-labs/komi-store,811,none,none,,https://github.com/kurikomi-labs/komi-store/issues/811,closed
kurikomi-labs/komi-store,806,none,none,,https://github.com/kurikomi-labs/komi-store/issues/806,open
kurikomi-labs/komi-store,802,none,none,,https://github.com/kurikomi-labs/komi-store/issues/802,open
kurikomi-labs/komi-store,705,none,none,,https://github.com/kurikomi-labs/komi-store/issues/705,closed
kurikomi-labs/komi-store,774,none,none,,https://github.com/kurikomi-labs/komi-store/issues/774,closed
kurikomi-labs/komi-store,793,none,none,,https://github.com/kurikomi-labs/komi-store/issues/793,open
kurikomi-labs/komi-store,785,none,none,,https://github.com/kurikomi-labs/komi-store/issues/785,closed
kurikomi-labs/komi-store,772,none,none,,https://github.com/kurikomi-labs/komi-store/issues/772,open
vitorpamplona/amethyst,1180,none,none,,https://github.com/vitorpamplona/amethyst/issues/1180,closed
vitorpamplona/amethyst,1558,none,none,,https://github.com/vitorpamplona/amethyst/issues/1558,open
vitorpamplona/amethyst,1301,scroll,simple,scroll,https://github.com/vitorpamplona/amethyst/issues/1301,closed
vitorpamplona/amethyst,1530,none,none,,https://github.com/vitorpamplona/amethyst/issues/1530,closed
vitorpamplona/amethyst,1292,none,none,,https://github.com/vitorpamplona/amethyst/issues/1292,closed
vitorpamplona/amethyst,1318,scroll,simple,scroll,https://github.com/vitorpamplona/amethyst/issues/1318,closed
vitorpamplona/amethyst,1335,none,none,,https://github.com/vitorpamplona/amethyst/issues/1335,closed
vitorpamplona/amethyst,1323,none,none,,https://github.com/vitorpamplona/amethyst/issues/1323,closed
vitorpamplona/amethyst,1258,none,none,,https://github.com/vitorpamplona/amethyst/issues/1258,closed
vitorpamplona/amethyst,1172,none,none,,https://github.com/vitorpamplona/amethyst/issues/1172,closed
vitorpamplona/amethyst,1186,none,none,,https://github.com/vitorpamplona/amethyst/issues/1186,closed
shubham0204/OnDevice-Face-Recognition-Android,14,none,none,,https://github.com/shubham0204/OnDevice-Face-Recognition-Android/issues/14,closed
shubham0204/OnDevice-Face-Recognition-Android,3,none,none,,https://github.com/shubham0204/OnDevice-Face-Recognition-Android/issues/3,closed
shubham0204/OnDevice-Face-Recognition-Android,20,none,none,,https://github.com/shubham0204/OnDevice-Face-Recognition-Android/issues/20,open
shubham0204/OnDevice-Face-Recognition-Android,7,none,none,,https://github.com/shubham0204/OnDevice-Face-Recognition-Android/issues/7,closed
shubham0204/OnDevice-Face-Recognition-Android,17,none,none,,https://github.com/shubham0204/OnDevice-Face-Recognition-Android/issues/17,closed
meikpiep/gauguin,403,none,none,,https://github.com/meikpiep/gauguin/issues/403,closed
meikpiep/gauguin,401,none,none,,https://github.com/meikpiep/gauguin/issues/401,closed
meikpiep/gauguin,104,none,none,,https://github.com/meikpiep/gauguin/issues/104,closed
meikpiep/gauguin,396,none,none,,https://github.com/meikpiep/gauguin/issues/396,closed
meikpiep/gauguin,341,none,none,,https://github.com/meikpiep/gauguin/issues/341,closed
meikpiep/gauguin,131,none,none,,https://github.com/meikpiep/gauguin/issues/131,closed
meikpiep/gauguin,332,none,none,,https://github.com/meikpiep/gauguin/issues/332,closed
meikpiep/gauguin,87,none,none,,https://github.com/meikpiep/gauguin/issues/87,closed
meikpiep/gauguin,88,none,none,,https://github.com/meikpiep/gauguin/issues/88,closed
meikpiep/gauguin,297,none,none,,https://github.com/meikpiep/gauguin/issues/297,closed
meikpiep/gauguin,290,none,none,,https://github.com/meikpiep/gauguin/issues/290,closed
meikpiep/gauguin,110,none,none,,https://github.com/meikpiep/gauguin/issues/110,closed
meikpiep/gauguin,202,none,none,,https://github.com/meikpiep/gauguin/issues/202,closed
meikpiep/gauguin,203,orientation,simple,orientation,https://github.com/meikpiep/gauguin/issues/203,closed
meikpiep/gauguin,44,none,none,,https://github.com/meikpiep/gauguin/issues/44,closed
shalenMathew/Quotes-app,183,none,none,,https://github.com/shalenMathew/Quotes-app/issues/183,closed
shalenMathew/Quotes-app,185,none,none,,https://github.com/shalenMathew/Quotes-app/issues/185,closed
shalenMathew/Quotes-app,161,none,none,,https://github.com/shalenMathew/Quotes-app/issues/161,closed
shalenMathew/Quotes-app,106,none,none,,https://github.com/shalenMathew/Quotes-app/issues/106,closed
shalenMathew/Quotes-app,147,none,none,,https://github.com/shalenMathew/Quotes-app/issues/147,closed
shalenMathew/Quotes-app,130,none,none,,https://github.com/shalenMathew/Quotes-app/issues/130,closed
shalenMathew/Quotes-app,131,none,none,,https://github.com/shalenMathew/Quotes-app/issues/131,closed
shalenMathew/Quotes-app,126,none,none,,https://github.com/shalenMathew/Quotes-app/issues/126,closed
shalenMathew/Quotes-app,105,none,none,,https://github.com/shalenMathew/Quotes-app/issues/105,closed
shalenMathew/Quotes-app,103,none,none,,https://github.com/shalenMathew/Quotes-app/issues/103,closed
gitakoos/proton-photos,4,none,none,,https://github.com/gitakoos/proton-photos/issues/4,closed
gitakoos/proton-photos,3,none,none,,https://github.com/gitakoos/proton-photos/issues/3,closed
gitakoos/proton-photos,17,none,none,,https://github.com/gitakoos/proton-photos/issues/17,open
gitakoos/proton-photos,24,drag_and_drop,complex,drag_and_drop,https://github.com/gitakoos/proton-photos/issues/24,open
gitakoos/proton-photos,18,none,none,,https://github.com/gitakoos/proton-photos/issues/18,open
gitakoos/proton-photos,23,none,none,,https://github.com/gitakoos/proton-photos/issues/23,open
gitakoos/proton-photos,8,none,none,,https://github.com/gitakoos/proton-photos/issues/8,open
gitakoos/proton-photos,9,none,none,,https://github.com/gitakoos/proton-photos/issues/9,open
gitakoos/proton-photos,7,scroll,simple,scroll,https://github.com/gitakoos/proton-photos/issues/7,open
gitakoos/proton-photos,20,none,none,,https://github.com/gitakoos/proton-photos/issues/20,closed
alexch33/super-video-downloader,235,none,none,,https://github.com/alexch33/super-video-downloader/issues/235,open
alexch33/super-video-downloader,232,none,none,,https://github.com/alexch33/super-video-downloader/issues/232,closed
alexch33/super-video-downloader,261,none,none,,https://github.com/alexch33/super-video-downloader/issues/261,closed
alexch33/super-video-downloader,223,none,none,,https://github.com/alexch33/super-video-downloader/issues/223,closed
alexch33/super-video-downloader,172,none,none,,https://github.com/alexch33/super-video-downloader/issues/172,closed
alexch33/super-video-downloader,198,none,none,,https://github.com/alexch33/super-video-downloader/issues/198,closed
alexch33/super-video-downloader,165,none,none,,https://github.com/alexch33/super-video-downloader/issues/165,closed
alexch33/super-video-downloader,114,none,none,,https://github.com/alexch33/super-video-downloader/issues/114,closed
alexch33/super-video-downloader,97,none,none,,https://github.com/alexch33/super-video-downloader/issues/97,closed
alexch33/super-video-downloader,96,none,none,,https://github.com/alexch33/super-video-downloader/issues/96,closed
alexch33/super-video-downloader,63,none,none,,https://github.com/alexch33/super-video-downloader/issues/63,closed
alexch33/super-video-downloader,45,none,none,,https://github.com/alexch33/super-video-downloader/issues/45,closed
alexch33/super-video-downloader,17,none,none,,https://github.com/alexch33/super-video-downloader/issues/17,closed
nkuppan/expensemanager,17,none,none,,https://github.com/nkuppan/expensemanager/issues/17,closed
nkuppan/expensemanager,8,none,none,,https://github.com/nkuppan/expensemanager/issues/8,closed
danielealbano/android-remote-control-mcp,92,none,none,,https://github.com/danielealbano/android-remote-control-mcp/issues/92,open
danielealbano/android-remote-control-mcp,91,none,none,,https://github.com/danielealbano/android-remote-control-mcp/issues/91,closed
danielealbano/android-remote-control-mcp,96,none,none,,https://github.com/danielealbano/android-remote-control-mcp/issues/96,closed
danielealbano/android-remote-control-mcp,88,none,none,,https://github.com/danielealbano/android-remote-control-mcp/issues/88,closed
klyx-dev/klyx,202,none,none,,https://github.com/klyx-dev/klyx/issues/202,open
klyx-dev/klyx,85,none,none,,https://github.com/klyx-dev/klyx/issues/85,closed
klyx-dev/klyx,5,none,none,,https://github.com/klyx-dev/klyx/issues/5,closed
klyx-dev/klyx,91,none,none,,https://github.com/klyx-dev/klyx/issues/91,closed
klyx-dev/klyx,147,none,none,,https://github.com/klyx-dev/klyx/issues/147,closed
klyx-dev/klyx,125,none,none,,https://github.com/klyx-dev/klyx/issues/125,closed
klyx-dev/klyx,110,none,none,,https://github.com/klyx-dev/klyx/issues/110,closed
klyx-dev/klyx,92,none,none,,https://github.com/klyx-dev/klyx/issues/92,closed
klyx-dev/klyx,26,none,none,,https://github.com/klyx-dev/klyx/issues/26,closed
klyx-dev/klyx,24,none,none,,https://github.com/klyx-dev/klyx/issues/24,closed
klyx-dev/klyx,23,none,none,,https://github.com/klyx-dev/klyx/issues/23,closed
1372Slash/Zenith,43,double_tap,simple,double_tap,https://github.com/1372Slash/Zenith/issues/43,open
1372Slash/Zenith,42,none,none,,https://github.com/1372Slash/Zenith/issues/42,closed
1372Slash/Zenith,40,scroll,simple,scroll,https://github.com/1372Slash/Zenith/issues/40,open
1372Slash/Zenith,29,none,none,,https://github.com/1372Slash/Zenith/issues/29,closed
1372Slash/Zenith,38,none,none,,https://github.com/1372Slash/Zenith/issues/38,closed
1372Slash/Zenith,6,none,none,,https://github.com/1372Slash/Zenith/issues/6,open
1372Slash/Zenith,13,none,none,,https://github.com/1372Slash/Zenith/issues/13,closed
1372Slash/Zenith,28,swipe,simple,swipe|orientation,https://github.com/1372Slash/Zenith/issues/28,closed
1372Slash/Zenith,26,none,none,,https://github.com/1372Slash/Zenith/issues/26,closed
1372Slash/Zenith,31,none,none,,https://github.com/1372Slash/Zenith/issues/31,closed
1372Slash/Zenith,32,none,none,,https://github.com/1372Slash/Zenith/issues/32,closed
1372Slash/Zenith,27,none,none,,https://github.com/1372Slash/Zenith/issues/27,closed
1372Slash/Zenith,20,orientation,simple,orientation,https://github.com/1372Slash/Zenith/issues/20,closed
1372Slash/Zenith,19,none,none,,https://github.com/1372Slash/Zenith/issues/19,closed
1372Slash/Zenith,15,none,none,,https://github.com/1372Slash/Zenith/issues/15,closed
SUPLA/supla-android,10,none,none,,https://github.com/SUPLA/supla-android/issues/10,closed
Kunzisoft/KeePassDX,2575,none,none,,https://github.com/Kunzisoft/KeePassDX/issues/2575,open
